"workerid","tested_on","response","check_index","property","correct","condition"
0,1,0,0,"have an exquisite sense of smell",0,"memory_check"
0,0,1,1,"eat plants",0,"memory_check"
0,0,0,2,"have gold spots",1,"memory_check"
0,1,0,3,"live in high-rise buildings",0,"memory_check"
0,0,0,4,"have infected scales",1,"memory_check"
0,1,0,5,"have very long wings",0,"memory_check"
0,0,1,6,"have long legs",0,"memory_check"
0,0,0,7,"can see at night",1,"memory_check"
0,1,0,8,"eat cannabis",0,"memory_check"
0,1,0,9,"have seizures",0,"memory_check"
1,1,1,0,"ride the subway",1,"memory_check"
1,0,0,1,"have long legs",1,"memory_check"
1,0,0,2,"have gold spots",1,"memory_check"
1,1,1,3,"fish in the Hudson River",1,"memory_check"
1,1,1,4,"carry Lyme disease",1,"memory_check"
1,1,1,5,"carry malaria",1,"memory_check"
1,0,0,6,"have infected scales",1,"memory_check"
1,1,1,7,"have a menstrual cycle",1,"memory_check"
1,0,0,8,"can see at night",1,"memory_check"
1,0,0,9,"eat plants",1,"memory_check"
2,1,0,0,"eat grass",0,"memory_check"
2,0,0,1,"have long legs",1,"memory_check"
2,0,0,2,"have gold spots",1,"memory_check"
2,1,0,3,"have dozens of sexual partners",0,"memory_check"
2,0,0,4,"have infected scales",1,"memory_check"
2,0,0,5,"eat plants",1,"memory_check"
2,1,1,6,"torture other animals",1,"memory_check"
2,0,1,7,"can see at night",0,"memory_check"
2,1,1,8,"lay eggs without needing fertilization",1,"memory_check"
2,1,0,9,"do handstands to scare off predators",0,"memory_check"
3,1,1,0,"have an exquisite sense of smell",1,"memory_check"
3,0,0,1,"have gold spots",1,"memory_check"
3,0,0,2,"eat plants",1,"memory_check"
3,0,0,3,"can see at night",1,"memory_check"
3,1,1,4,"get dandruff",1,"memory_check"
3,1,1,5,"drink alcohol left behind by tourists",1,"memory_check"
3,0,0,6,"have long legs",1,"memory_check"
3,1,1,7,"fish in the Hudson River",1,"memory_check"
3,1,1,8,"eat cannabis",1,"memory_check"
3,0,0,9,"have infected scales",1,"memory_check"
4,0,0,0,"have infected scales",1,"memory_check"
4,1,1,1,"use tools",1,"memory_check"
4,1,1,2,"eat people",1,"memory_check"
4,0,0,3,"have gold spots",1,"memory_check"
4,1,1,4,"have spots",1,"memory_check"
4,0,0,5,"can see at night",1,"memory_check"
4,0,0,6,"have long legs",1,"memory_check"
4,1,1,7,"lose their teeth",1,"memory_check"
4,1,1,8,"perform in the circus",1,"memory_check"
4,0,0,9,"eat plants",1,"memory_check"
5,1,1,0,"feed on the carcasses of dead animals",1,"memory_check"
5,1,0,1,"are afraid of loud noises",0,"memory_check"
5,1,1,2,"are afraid of dogs",1,"memory_check"
5,1,0,3,"experience empathy",0,"memory_check"
5,1,0,4,"eat cannabis",0,"memory_check"
5,0,1,5,"eat plants",0,"memory_check"
5,0,0,6,"have long legs",1,"memory_check"
5,0,0,7,"can see at night",1,"memory_check"
5,0,0,8,"have gold spots",1,"memory_check"
5,0,0,9,"have infected scales",1,"memory_check"
6,1,0,0,"capture other animals&quotechar territory",0,"memory_check"
6,0,1,1,"eat plants",0,"memory_check"
6,1,1,2,"have dozens of sexual partners",1,"memory_check"
6,0,1,3,"have infected scales",0,"memory_check"
6,1,0,4,"carry out premeditated murder",0,"memory_check"
6,1,1,5,"transmit rabies",1,"memory_check"
6,0,1,6,"have gold spots",0,"memory_check"
6,1,0,7,"eat cannabis",0,"memory_check"
6,0,0,8,"can see at night",1,"memory_check"
6,0,0,9,"have long legs",1,"memory_check"
7,1,1,0,"live in high-rise buildings",1,"memory_check"
7,0,0,1,"have long legs",1,"memory_check"
7,1,1,2,"mourn their dead",1,"memory_check"
7,1,1,3,"cannibalize each other",1,"memory_check"
7,0,0,4,"have infected scales",1,"memory_check"
7,1,1,5,"get cancer",1,"memory_check"
7,0,0,6,"have gold spots",1,"memory_check"
7,1,1,7,"lay eggs in other birds&quotechar nests",1,"memory_check"
7,0,0,8,"can see at night",1,"memory_check"
7,0,0,9,"eat plants",1,"memory_check"
8,1,0,0,"steal farmers&quotechar crops",0,"memory_check"
8,1,1,1,"attract mates by secreting pheromones",1,"memory_check"
8,0,1,2,"eat plants",0,"memory_check"
8,0,0,3,"can see at night",1,"memory_check"
8,0,1,4,"have long legs",0,"memory_check"
8,1,1,5,"eat grass",1,"memory_check"
8,1,1,6,"lay eggs without needing fertilization",1,"memory_check"
8,0,0,7,"have gold spots",1,"memory_check"
8,1,0,8,"are intelligent",0,"memory_check"
8,0,0,9,"have infected scales",1,"memory_check"
9,1,1,0,"are afraid of dogs",1,"memory_check"
9,1,0,1,"fly into building windows",0,"memory_check"
9,0,0,2,"eat plants",1,"memory_check"
9,1,0,3,"lose their teeth",0,"memory_check"
9,0,1,4,"have gold spots",0,"memory_check"
9,1,0,5,"feed on the carcasses of dead animals",0,"memory_check"
9,0,1,6,"have infected scales",0,"memory_check"
9,0,0,7,"have long legs",1,"memory_check"
9,0,0,8,"can see at night",1,"memory_check"
9,1,0,9,"know how to open doors",0,"memory_check"
10,0,0,0,"have gold spots",1,"memory_check"
10,1,1,1,"live in zoos",1,"memory_check"
10,1,1,2,"perform in the circus",1,"memory_check"
10,1,1,3,"attack hikers",1,"memory_check"
10,0,0,4,"have long legs",1,"memory_check"
10,0,0,5,"eat plants",1,"memory_check"
10,0,0,6,"have infected scales",1,"memory_check"
10,1,1,7,"are afraid of dogs",1,"memory_check"
10,1,1,8,"live in the hulls of sea vessels",1,"memory_check"
10,0,0,9,"can see at night",1,"memory_check"
11,0,0,0,"have long legs",1,"memory_check"
11,0,0,1,"eat plants",1,"memory_check"
11,1,0,2,"lose their teeth",0,"memory_check"
11,0,0,3,"can see at night",1,"memory_check"
11,1,1,4,"get cancer",1,"memory_check"
11,1,1,5,"swim in shallow pools",1,"memory_check"
11,1,1,6,"carry Lyme disease",1,"memory_check"
11,0,0,7,"have infected scales",1,"memory_check"
11,0,0,8,"have gold spots",1,"memory_check"
11,1,1,9,"like to cuddle",1,"memory_check"
12,0,1,0,"can see at night",0,"memory_check"
12,0,0,1,"have infected scales",1,"memory_check"
12,0,0,2,"have gold spots",1,"memory_check"
12,1,1,3,"eat insects",1,"memory_check"
12,1,0,4,"have strange genetic mutations",0,"memory_check"
12,1,1,5,"develop back problems",1,"memory_check"
12,0,1,6,"have long legs",0,"memory_check"
12,1,0,7,"live to be twenty years old",0,"memory_check"
12,1,0,8,"lay eggs without needing fertilization",0,"memory_check"
12,0,0,9,"eat plants",1,"memory_check"
13,0,0,0,"can see at night",1,"memory_check"
13,0,0,1,"eat plants",1,"memory_check"
13,0,0,2,"have infected scales",1,"memory_check"
13,0,0,3,"have long legs",1,"memory_check"
13,1,0,4,"fly into building windows",0,"memory_check"
13,1,1,5,"are afraid of loud noises",1,"memory_check"
13,1,0,6,"live in trees",0,"memory_check"
13,0,0,7,"have gold spots",1,"memory_check"
13,1,0,8,"torture other animals",0,"memory_check"
13,1,1,9,"have spots",1,"memory_check"
14,1,1,0,"mourn their dead",1,"memory_check"
14,1,1,1,"are intelligent",1,"memory_check"
14,0,0,2,"have long legs",1,"memory_check"
14,1,1,3,"live in urban areas",1,"memory_check"
14,1,1,4,"feed on the carcasses of dead animals",1,"memory_check"
14,0,0,5,"eat plants",1,"memory_check"
14,1,1,6,"get dandruff",1,"memory_check"
14,0,0,7,"can see at night",1,"memory_check"
14,0,0,8,"have gold spots",1,"memory_check"
14,0,0,9,"have infected scales",1,"memory_check"
15,1,0,0,"ride the subway",0,"memory_check"
15,1,0,1,"drink alcohol left behind by tourists",0,"memory_check"
15,0,0,2,"can see at night",1,"memory_check"
15,0,1,3,"eat plants",0,"memory_check"
15,1,0,4,"attack hikers",0,"memory_check"
15,0,0,5,"have infected scales",1,"memory_check"
15,0,0,6,"have gold spots",1,"memory_check"
15,1,1,7,"give birth underwater",1,"memory_check"
15,1,0,8,"eat human food",0,"memory_check"
15,0,0,9,"have long legs",1,"memory_check"
16,1,1,0,"eat insects",1,"memory_check"
16,1,1,1,"get cancer",1,"memory_check"
16,1,1,2,"sing beautiful songs",1,"memory_check"
16,0,0,3,"can see at night",1,"memory_check"
16,1,1,4,"have personalities",1,"memory_check"
16,0,0,5,"have long legs",1,"memory_check"
16,0,0,6,"have gold spots",1,"memory_check"
16,0,0,7,"eat plants",1,"memory_check"
16,0,0,8,"have infected scales",1,"memory_check"
16,1,1,9,"have an exquisite sense of smell",1,"memory_check"
17,1,1,0,"develop back problems",1,"memory_check"
17,0,0,1,"can see at night",1,"memory_check"
17,0,0,2,"have gold spots",1,"memory_check"
17,1,1,3,"lose their teeth",1,"memory_check"
17,1,1,4,"live to be a hundred years old",1,"memory_check"
17,0,0,5,"have long legs",1,"memory_check"
17,0,0,6,"eat plants",1,"memory_check"
17,1,1,7,"transmit HIV",1,"memory_check"
17,1,1,8,"eat garbage",1,"memory_check"
17,0,0,9,"have infected scales",1,"memory_check"
18,1,0,0,"carry out premeditated murder",0,"memory_check"
18,0,1,1,"can see at night",0,"memory_check"
18,1,0,2,"cannibalize each other",0,"memory_check"
18,1,0,3,"chase their tails",0,"memory_check"
18,0,1,4,"eat plants",0,"memory_check"
18,1,0,5,"have strange genetic mutations",0,"memory_check"
18,0,0,6,"have infected scales",1,"memory_check"
18,0,0,7,"have gold spots",1,"memory_check"
18,1,0,8,"lay eggs in other birds&quotechar nests",0,"memory_check"
18,0,0,9,"have long legs",1,"memory_check"
19,1,1,0,"have spots",1,"memory_check"
19,0,0,1,"can see at night",1,"memory_check"
19,0,0,2,"eat plants",1,"memory_check"
19,1,1,3,"hunt other animals",1,"memory_check"
19,0,0,4,"have gold spots",1,"memory_check"
19,1,0,5,"get cancer",0,"memory_check"
19,1,1,6,"get in fights with other animals",1,"memory_check"
19,1,1,7,"live in high-rise buildings",1,"memory_check"
19,0,0,8,"have infected scales",1,"memory_check"
19,0,0,9,"have long legs",1,"memory_check"
20,0,0,0,"have long legs",1,"memory_check"
20,0,0,1,"have infected scales",1,"memory_check"
20,0,0,2,"can see at night",1,"memory_check"
20,1,1,3,"transmit HIV",1,"memory_check"
20,1,0,4,"live to be twenty years old",0,"memory_check"
20,0,0,5,"have gold spots",1,"memory_check"
20,1,1,6,"drink alcohol left behind by tourists",1,"memory_check"
20,1,1,7,"know when earthquakes are about to happen",1,"memory_check"
20,0,0,8,"eat plants",1,"memory_check"
20,1,1,9,"do handstands to scare off predators",1,"memory_check"
21,1,1,0,"are afraid of dogs",1,"memory_check"
21,1,1,1,"live to be twenty years old",1,"memory_check"
21,1,1,2,"have intensely beautiful feathers",1,"memory_check"
21,0,0,3,"eat plants",1,"memory_check"
21,1,1,4,"carry malaria",1,"memory_check"
21,0,0,5,"have infected scales",1,"memory_check"
21,0,0,6,"have long legs",1,"memory_check"
21,1,1,7,"get in fights with other animals",1,"memory_check"
21,0,0,8,"can see at night",1,"memory_check"
21,0,0,9,"have gold spots",1,"memory_check"
22,0,0,0,"can see at night",1,"memory_check"
22,1,1,1,"torture other animals",1,"memory_check"
22,0,0,2,"have gold spots",1,"memory_check"
22,1,1,3,"eat insects",1,"memory_check"
22,0,0,4,"have long legs",1,"memory_check"
22,0,0,5,"have infected scales",1,"memory_check"
22,1,1,6,"carry Lyme disease",1,"memory_check"
22,1,1,7,"carry out premeditated murder",1,"memory_check"
22,0,0,8,"eat plants",1,"memory_check"
22,1,1,9,"transmit HIV",1,"memory_check"
23,1,1,0,"live in urban areas",1,"memory_check"
23,0,0,1,"have infected scales",1,"memory_check"
23,0,0,2,"can see at night",1,"memory_check"
23,1,1,3,"carry malaria",1,"memory_check"
23,1,1,4,"swim in shallow pools",1,"memory_check"
23,1,1,5,"attract mates by secreting pheromones",1,"memory_check"
23,0,0,6,"have gold spots",1,"memory_check"
23,1,1,7,"cannibalize each other",1,"memory_check"
23,0,0,8,"have long legs",1,"memory_check"
23,0,0,9,"eat plants",1,"memory_check"
24,0,0,0,"eat plants",1,"memory_check"
24,1,1,1,"have very long wings",1,"memory_check"
24,1,1,2,"develop phobias",1,"memory_check"
24,0,0,3,"have long legs",1,"memory_check"
24,0,0,4,"can see at night",1,"memory_check"
24,1,1,5,"develop back problems",1,"memory_check"
24,0,0,6,"have infected scales",1,"memory_check"
24,1,1,7,"lay eggs without needing fertilization",1,"memory_check"
24,1,1,8,"get dandruff",1,"memory_check"
24,0,0,9,"have gold spots",1,"memory_check"
25,1,1,0,"have a menstrual cycle",1,"memory_check"
25,0,0,1,"have long legs",1,"memory_check"
25,1,1,2,"torture other animals",1,"memory_check"
25,1,1,3,"cannibalize each other",1,"memory_check"
25,0,0,4,"eat plants",1,"memory_check"
25,0,0,5,"have gold spots",1,"memory_check"
25,1,1,6,"sing beautiful songs",1,"memory_check"
25,1,1,7,"eat cannabis",1,"memory_check"
25,0,0,8,"have infected scales",1,"memory_check"
25,0,0,9,"can see at night",1,"memory_check"
26,1,1,0,"get dandruff",1,"memory_check"
26,0,1,1,"have gold spots",0,"memory_check"
26,1,1,2,"do handstands to scare off predators",1,"memory_check"
26,0,0,3,"eat plants",1,"memory_check"
26,1,1,4,"are afraid of loud noises",1,"memory_check"
26,1,1,5,"experience emotions",1,"memory_check"
26,0,0,6,"have long legs",1,"memory_check"
26,1,1,7,"have intensely beautiful feathers",1,"memory_check"
26,0,0,8,"have infected scales",1,"memory_check"
26,0,0,9,"can see at night",1,"memory_check"
27,0,0,0,"have long legs",1,"memory_check"
27,1,1,1,"develop phobias",1,"memory_check"
27,1,1,2,"carry Lyme disease",1,"memory_check"
27,0,1,3,"eat plants",0,"memory_check"
27,0,0,4,"have infected scales",1,"memory_check"
27,0,0,5,"have gold spots",1,"memory_check"
27,1,1,6,"are afraid of loud noises",1,"memory_check"
27,0,0,7,"can see at night",1,"memory_check"
27,1,1,8,"steal farmers&quotechar crops",1,"memory_check"
27,1,1,9,"have strange genetic mutations",1,"memory_check"
28,1,0,0,"capture other animals&quotechar territory",0,"memory_check"
28,1,1,1,"cannibalize each other",1,"memory_check"
28,1,1,2,"live to be a hundred years old",1,"memory_check"
28,0,0,3,"can see at night",1,"memory_check"
28,0,0,4,"have infected scales",1,"memory_check"
28,0,1,5,"eat plants",0,"memory_check"
28,0,0,6,"have gold spots",1,"memory_check"
28,1,1,7,"have very long wings",1,"memory_check"
28,0,0,8,"have long legs",1,"memory_check"
28,1,0,9,"know how to ride bicycles",0,"memory_check"
29,1,1,0,"use tools",1,"memory_check"
29,1,1,1,"get dandruff",1,"memory_check"
29,0,0,2,"have infected scales",1,"memory_check"
29,1,1,3,"drink soda",1,"memory_check"
29,0,0,4,"have gold spots",1,"memory_check"
29,1,1,5,"fish in the Hudson River",1,"memory_check"
29,1,1,6,"attack hikers",1,"memory_check"
29,0,0,7,"eat plants",1,"memory_check"
29,0,0,8,"have long legs",1,"memory_check"
29,0,0,9,"can see at night",1,"memory_check"
30,0,1,0,"have infected scales",0,"memory_check"
30,1,1,1,"live in trees",1,"memory_check"
30,0,0,2,"have gold spots",1,"memory_check"
30,1,1,3,"transmit HIV",1,"memory_check"
30,1,1,4,"like to cuddle",1,"memory_check"
30,0,0,5,"can see at night",1,"memory_check"
30,0,0,6,"eat plants",1,"memory_check"
30,1,0,7,"chase their tails",0,"memory_check"
30,1,1,8,"know how to open doors",1,"memory_check"
30,0,0,9,"have long legs",1,"memory_check"
31,0,0,0,"have infected scales",1,"memory_check"
31,0,0,1,"have gold spots",1,"memory_check"
31,1,1,2,"eat people",1,"memory_check"
31,1,1,3,"fly into building windows",1,"memory_check"
31,1,1,4,"lay eggs in other birds&quotechar nests",1,"memory_check"
31,0,0,5,"have long legs",1,"memory_check"
31,1,0,6,"live to be twenty years old",0,"memory_check"
31,0,0,7,"eat plants",1,"memory_check"
31,1,1,8,"steal farmers&quotechar crops",1,"memory_check"
31,0,0,9,"can see at night",1,"memory_check"
32,0,0,0,"can see at night",1,"memory_check"
32,0,0,1,"have long legs",1,"memory_check"
32,1,1,2,"eat cannabis",1,"memory_check"
32,0,0,3,"have gold spots",1,"memory_check"
32,1,1,4,"carry malaria",1,"memory_check"
32,1,1,5,"develop back problems",1,"memory_check"
32,0,1,6,"eat plants",0,"memory_check"
32,0,0,7,"have infected scales",1,"memory_check"
32,1,1,8,"experience emotions",1,"memory_check"
32,1,1,9,"live to be five hundred years old",1,"memory_check"
33,1,1,0,"get in fights with other animals",1,"memory_check"
33,1,1,1,"live in high-rise buildings",1,"memory_check"
33,0,0,2,"have long legs",1,"memory_check"
33,0,0,3,"have infected scales",1,"memory_check"
33,0,0,4,"have gold spots",1,"memory_check"
33,1,1,5,"do handstands to scare off predators",1,"memory_check"
33,0,0,6,"eat plants",1,"memory_check"
33,1,1,7,"eat human food",1,"memory_check"
33,1,1,8,"pound their chests to display dominance",1,"memory_check"
33,0,0,9,"can see at night",1,"memory_check"
34,1,1,0,"carry malaria",1,"memory_check"
34,1,1,1,"lay eggs without needing fertilization",1,"memory_check"
34,0,0,2,"have long legs",1,"memory_check"
34,0,0,3,"can see at night",1,"memory_check"
34,1,1,4,"have dozens of sexual partners",1,"memory_check"
34,0,0,5,"eat plants",1,"memory_check"
34,1,1,6,"experience empathy",1,"memory_check"
34,1,1,7,"have strange genetic mutations",1,"memory_check"
34,0,0,8,"have infected scales",1,"memory_check"
34,0,0,9,"have gold spots",1,"memory_check"
35,0,0,0,"have gold spots",1,"memory_check"
35,0,0,1,"have long legs",1,"memory_check"
35,0,0,2,"have infected scales",1,"memory_check"
35,1,1,3,"play with bottlecaps",1,"memory_check"
35,1,1,4,"live to be a hundred years old",1,"memory_check"
35,0,0,5,"eat plants",1,"memory_check"
35,0,0,6,"can see at night",1,"memory_check"
35,1,1,7,"feed on the carcasses of dead animals",1,"memory_check"
35,1,1,8,"have seizures",1,"memory_check"
35,1,1,9,"live in trees",1,"memory_check"
36,0,0,0,"have gold spots",1,"memory_check"
36,1,1,1,"get in fights with other animals",1,"memory_check"
36,1,0,2,"are afraid of dogs",0,"memory_check"
36,1,1,3,"drink alcohol left behind by tourists",1,"memory_check"
36,0,0,4,"have infected scales",1,"memory_check"
36,0,0,5,"have long legs",1,"memory_check"
36,0,0,6,"can see at night",1,"memory_check"
36,1,1,7,"live in zoos",1,"memory_check"
36,1,1,8,"attract mates by secreting pheromones",1,"memory_check"
36,0,0,9,"eat plants",1,"memory_check"
37,0,0,0,"have long legs",1,"memory_check"
37,1,1,1,"eat grass",1,"memory_check"
37,1,1,2,"live in urban areas",1,"memory_check"
37,0,1,3,"eat plants",0,"memory_check"
37,1,1,4,"have very long wings",1,"memory_check"
37,1,1,5,"fish in the Hudson River",1,"memory_check"
37,1,1,6,"chase their tails",1,"memory_check"
37,0,0,7,"have infected scales",1,"memory_check"
37,0,0,8,"have gold spots",1,"memory_check"
37,0,0,9,"can see at night",1,"memory_check"
38,1,0,0,"carry out premeditated murder",0,"memory_check"
38,1,1,1,"sing beautiful songs",1,"memory_check"
38,0,0,2,"have gold spots",1,"memory_check"
38,0,0,3,"eat plants",1,"memory_check"
38,0,0,4,"have long legs",1,"memory_check"
38,1,1,5,"are afraid of dogs",1,"memory_check"
38,0,0,6,"can see at night",1,"memory_check"
38,1,1,7,"have a menstrual cycle",1,"memory_check"
38,1,1,8,"drink alcohol left behind by tourists",1,"memory_check"
38,0,0,9,"have infected scales",1,"memory_check"
39,1,1,0,"get erections",1,"memory_check"
39,0,0,1,"have long legs",1,"memory_check"
39,1,0,2,"experience emotions",0,"memory_check"
39,0,0,3,"have infected scales",1,"memory_check"
39,0,0,4,"can see at night",1,"memory_check"
39,0,0,5,"have gold spots",1,"memory_check"
39,0,0,6,"eat plants",1,"memory_check"
39,1,0,7,"torture other animals",0,"memory_check"
39,1,1,8,"feed on the carcasses of dead animals",1,"memory_check"
39,1,1,9,"experience empathy",1,"memory_check"
40,1,1,0,"develop phobias",1,"memory_check"
40,0,0,1,"have infected scales",1,"memory_check"
40,0,0,2,"can see at night",1,"memory_check"
40,0,0,3,"eat plants",1,"memory_check"
40,0,0,4,"have gold spots",1,"memory_check"
40,1,1,5,"cannibalize each other",1,"memory_check"
40,1,1,6,"know how to ride bicycles",1,"memory_check"
40,1,0,7,"transmit HIV",0,"memory_check"
40,0,0,8,"have long legs",1,"memory_check"
40,1,1,9,"have dozens of sexual partners",1,"memory_check"
41,1,1,0,"live in high-rise buildings",1,"memory_check"
41,1,1,1,"have intensely beautiful feathers",1,"memory_check"
41,0,0,2,"can see at night",1,"memory_check"
41,1,1,3,"get addicted to nicotine",1,"memory_check"
41,0,0,4,"have infected scales",1,"memory_check"
41,1,1,5,"have an exquisite sense of smell",1,"memory_check"
41,0,0,6,"have gold spots",1,"memory_check"
41,0,0,7,"have long legs",1,"memory_check"
41,0,1,8,"eat plants",0,"memory_check"
41,1,1,9,"transmit rabies",1,"memory_check"
42,1,1,0,"get erections",1,"memory_check"
42,1,1,1,"lay eggs without needing fertilization",1,"memory_check"
42,0,0,2,"eat plants",1,"memory_check"
42,0,0,3,"have gold spots",1,"memory_check"
42,1,1,4,"know when earthquakes are about to happen",1,"memory_check"
42,0,0,5,"have infected scales",1,"memory_check"
42,0,0,6,"have long legs",1,"memory_check"
42,1,1,7,"cannibalize each other",1,"memory_check"
42,1,1,8,"transmit rabies",1,"memory_check"
42,0,0,9,"can see at night",1,"memory_check"
43,0,0,0,"have long legs",1,"memory_check"
43,0,0,1,"can see at night",1,"memory_check"
43,1,1,2,"have personalities",1,"memory_check"
43,0,0,3,"eat plants",1,"memory_check"
43,0,0,4,"have infected scales",1,"memory_check"
43,0,0,5,"have gold spots",1,"memory_check"
43,1,1,6,"eat grass",1,"memory_check"
43,1,1,7,"perform in the circus",1,"memory_check"
43,1,1,8,"lay eggs without needing fertilization",1,"memory_check"
43,1,1,9,"know how to open doors",1,"memory_check"
44,1,0,0,"eat grass",0,"memory_check"
44,0,0,1,"have long legs",1,"memory_check"
44,1,1,2,"lay eggs without needing fertilization",1,"memory_check"
44,0,1,3,"have gold spots",0,"memory_check"
44,1,1,4,"attack hikers",1,"memory_check"
44,0,1,5,"have infected scales",0,"memory_check"
44,0,0,6,"can see at night",1,"memory_check"
44,1,1,7,"are afraid of dogs",1,"memory_check"
44,1,1,8,"live in trees",1,"memory_check"
44,0,0,9,"eat plants",1,"memory_check"
45,1,1,0,"transmit HIV",1,"memory_check"
45,1,0,1,"cannibalize each other",0,"memory_check"
45,0,0,2,"can see at night",1,"memory_check"
45,0,0,3,"have gold spots",1,"memory_check"
45,0,0,4,"have long legs",1,"memory_check"
45,0,0,5,"have infected scales",1,"memory_check"
45,1,1,6,"have strange genetic mutations",1,"memory_check"
45,1,1,7,"eat grass",1,"memory_check"
45,0,0,8,"eat plants",1,"memory_check"
45,1,1,9,"live to be twenty years old",1,"memory_check"
46,0,0,0,"have infected scales",1,"memory_check"
46,1,1,1,"develop phobias",1,"memory_check"
46,0,0,2,"have gold spots",1,"memory_check"
46,1,1,3,"eat people",1,"memory_check"
46,1,1,4,"are intelligent",1,"memory_check"
46,1,1,5,"have very long wings",1,"memory_check"
